occ_code,region_id,emp,wage_mean_annual_usd,source_tag
19-1013,JP,6481,49588.5,FIXTURE:us_mix_gdp_pc_tilt
19-1021,JP,14553,73749.0,FIXTURE:us_mix_gdp_pc_tilt
19-1022,JP,8068,57083.0,FIXTURE:us_mix_gdp_pc_tilt
19-1023,JP,6614,45695.0,FIXTURE:us_mix_gdp_pc_tilt
19-1029,JP,19536,58506.5,FIXTURE:us_mix_gdp_pc_tilt
19-1031,JP,9363,44349.5,FIXTURE:us_mix_gdp_pc_tilt
19-1032,JP,3944,44011.5,FIXTURE:us_mix_gdp_pc_tilt
19-1041,JP,3396,56381.0,FIXTURE:us_mix_gdp_pc_tilt
19-1042,JP,45071,67632.5,FIXTURE:us_mix_gdp_pc_tilt
19-1099,JP,2832,61379.5,FIXTURE:us_mix_gdp_pc_tilt
19-2011,JP,801,90616.5,FIXTURE:us_mix_gdp_pc_tilt
19-2012,JP,8312,98527.0,FIXTURE:us_mix_gdp_pc_tilt
19-2021,JP,3538,62972.0,FIXTURE:us_mix_gdp_pc_tilt
19-2031,JP,33466,57934.5,FIXTURE:us_mix_gdp_pc_tilt
19-2032,JP,2778,68113.5,FIXTURE:us_mix_gdp_pc_tilt
19-2041,JP,31925,52806.0,FIXTURE:us_mix_gdp_pc_tilt
19-2042,JP,9807,67307.5,FIXTURE:us_mix_gdp_pc_tilt
19-2043,JP,2653,61607.0,FIXTURE:us_mix_gdp_pc_tilt
19-2099,JP,8171,73593.0,FIXTURE:us_mix_gdp_pc_tilt
19-3011,JP,6494,78539.5,FIXTURE:us_mix_gdp_pc_tilt
19-3022,JP,3675,42048.5,FIXTURE:us_mix_gdp_pc_tilt
19-3032,JP,253,73658.0,FIXTURE:us_mix_gdp_pc_tilt
19-3033,JP,24124,64766.0,FIXTURE:us_mix_gdp_pc_tilt
19-3034,JP,23713,53800.5,FIXTURE:us_mix_gdp_pc_tilt
19-3039,JP,5730,63706.5,FIXTURE:us_mix_gdp_pc_tilt
19-3041,JP,1096,62569.0,FIXTURE:us_mix_gdp_pc_tilt
19-3051,JP,16168,52851.5,FIXTURE:us_mix_gdp_pc_tilt
19-3091,JP,2761,43420.0,FIXTURE:us_mix_gdp_pc_tilt
19-3092,JP,598,56381.0,FIXTURE:us_mix_gdp_pc_tilt
19-3093,JP,1208,46884.5,FIXTURE:us_mix_gdp_pc_tilt
19-3094,JP,2346,78279.5,FIXTURE:us_mix_gdp_pc_tilt
19-3099,JP,14254,59085.0,FIXTURE:us_mix_gdp_pc_tilt
19-4012,JP,5630,29152.5,FIXTURE:us_mix_gdp_pc_tilt
19-4013,JP,4787,31115.5,FIXTURE:us_mix_gdp_pc_tilt
19-4021,JP,31618,33650.5,FIXTURE:us_mix_gdp_pc_tilt
19-4031,JP,23953,35776.0,FIXTURE:us_mix_gdp_pc_tilt
19-4042,JP,14163,32857.5,FIXTURE:us_mix_gdp_pc_tilt
19-4043,JP,3824,38402.0,FIXTURE:us_mix_gdp_pc_tilt
19-4044,JP,1474,46644.0,FIXTURE:us_mix_gdp_pc_tilt
19-4051,JP,2226,61880.0,FIXTURE:us_mix_gdp_pc_tilt
19-4061,JP,11912,36679.5,FIXTURE:us_mix_gdp_pc_tilt
19-4071,JP,12639,28223.0,FIXTURE:us_mix_gdp_pc_tilt
19-4092,JP,7067,43452.5,FIXTURE:us_mix_gdp_pc_tilt
19-4099,JP,25838,36023.0,FIXTURE:us_mix_gdp_pc_tilt
19-5011,JP,44153,51181.0,FIXTURE:us_mix_gdp_pc_tilt
19-5012,JP,9031,37414.0,FIXTURE:us_mix_gdp_pc_tilt
21-1012,JP,123055,41008.5,FIXTURE:us_mix_gdp_pc_tilt
21-1013,JP,22753,38779.0,FIXTURE:us_mix_gdp_pc_tilt
21-1015,JP,37497,29081.0,FIXTURE:us_mix_gdp_pc_tilt
21-1018,JP,129080,34768.5,FIXTURE:us_mix_gdp_pc_tilt
21-1019,JP,12240,32324.5,FIXTURE:us_mix_gdp_pc_tilt
21-1021,JP,141192,35672.0,FIXTURE:us_mix_gdp_pc_tilt
21-1022,JP,72188,40501.5,FIXTURE:us_mix_gdp_pc_tilt
21-1023,JP,47255,37570.0,FIXTURE:us_mix_gdp_pc_tilt
21-1029,JP,20648,40956.5,FIXTURE:us_mix_gdp_pc_tilt
21-1091,JP,23181,42204.5,FIXTURE:us_mix_gdp_pc_tilt
21-1092,JP,38257,41138.5,FIXTURE:us_mix_gdp_pc_tilt
21-1093,JP,165411,26299.0,FIXTURE:us_mix_gdp_pc_tilt
21-1094,JP,25332,31057.0,FIXTURE:us_mix_gdp_pc_tilt
21-1099,JP,37688,32831.5,FIXTURE:us_mix_gdp_pc_tilt
21-2011,JP,21088,37199.5,FIXTURE:us_mix_gdp_pc_tilt
21-2021,JP,8719,34372.0,FIXTURE:us_mix_gdp_pc_tilt
21-2099,JP,4356,28138.5,FIXTURE:us_mix_gdp_pc_tilt
23-1011,JP,282761,96219.5,FIXTURE:us_mix_gdp_pc_tilt
23-1012,JP,6145,40774.5,FIXTURE:us_mix_gdp_pc_tilt
23-1021,JP,5746,67704.0,FIXTURE:us_mix_gdp_pc_tilt
23-1022,JP,3039,40527.5,FIXTURE:us_mix_gdp_pc_tilt
23-1023,JP,11539,92638.0,FIXTURE:us_mix_gdp_pc_tilt
23-2011,JP,139614,37914.5,FIXTURE:us_mix_gdp_pc_tilt
23-2093,JP,21192,34053.5,FIXTURE:us_mix_gdp_pc_tilt
23-2099,JP,19137,47450.0,FIXTURE:us_mix_gdp_pc_tilt
25-1011,JP,33067,68718.0,FIXTURE:us_mix_gdp_pc_tilt
25-1021,JP,15612,58246.5,FIXTURE:us_mix_gdp_pc_tilt
25-1022,JP,18327,57187.0,FIXTURE:us_mix_gdp_pc_tilt
25-1031,JP,2470,64090.0,FIXTURE:us_mix_gdp_pc_tilt
25-1032,JP,14715,75133.5,FIXTURE:us_mix_gdp_pc_tilt
25-1041,JP,3558,63388.0,FIXTURE:us_mix_gdp_pc_tilt
25-1042,JP,19801,64161.5,FIXTURE:us_mix_gdp_pc_tilt
25-1043,JP,490,60781.5,FIXTURE:us_mix_gdp_pc_tilt
25-1051,JP,4256,66846.0,FIXTURE:us_mix_gdp_pc_tilt
25-1052,JP,8412,61139.0,FIXTURE:us_mix_gdp_pc_tilt
25-1053,JP,2259,59936.5,FIXTURE:us_mix_gdp_pc_tilt
25-1054,JP,5174,64662.0,FIXTURE:us_mix_gdp_pc_tilt
25-1061,JP,2080,66371.5,FIXTURE:us_mix_gdp_pc_tilt
25-1062,JP,3753,59592.0,FIXTURE:us_mix_gdp_pc_tilt
25-1063,JP,4895,80658.5,FIXTURE:us_mix_gdp_pc_tilt
25-1064,JP,1428,57297.5,FIXTURE:us_mix_gdp_pc_tilt
25-1065,JP,5838,64337.0,FIXTURE:us_mix_gdp_pc_tilt
25-1066,JP,14972,57453.5,FIXTURE:us_mix_gdp_pc_tilt
25-1067,JP,5211,57102.5,FIXTURE:us_mix_gdp_pc_tilt
25-1069,JP,6701,56758.0,FIXTURE:us_mix_gdp_pc_tilt
25-1071,JP,79649,86651.5,FIXTURE:us_mix_gdp_pc_tilt
25-1072,JP,28259,53326.0,FIXTURE:us_mix_gdp_pc_tilt
25-1081,JP,24406,50043.5,FIXTURE:us_mix_gdp_pc_tilt
25-1082,JP,1798,52552.5,FIXTURE:us_mix_gdp_pc_tilt
25-1111,JP,5726,53124.5,FIXTURE:us_mix_gdp_pc_tilt
25-1112,JP,5859,85033.0,FIXTURE:us_mix_gdp_pc_tilt
25-1113,JP,5099,50472.5,FIXTURE:us_mix_gdp_pc_tilt
25-1121,JP,39329,56056.0,FIXTURE:us_mix_gdp_pc_tilt
25-1122,JP,11348,54977.0,FIXTURE:us_mix_gdp_pc_tilt
25-1123,JP,24281,53742.0,FIXTURE:us_mix_gdp_pc_tilt
25-1124,JP,8155,53943.5,FIXTURE:us_mix_gdp_pc_tilt
25-1125,JP,7719,56199.0,FIXTURE:us_mix_gdp_pc_tilt
25-1126,JP,8657,57369.0,FIXTURE:us_mix_gdp_pc_tilt
25-1192,JP,1134,60599.5,FIXTURE:us_mix_gdp_pc_tilt
25-1193,JP,5755,51402.0,FIXTURE:us_mix_gdp_pc_tilt
25-1194,JP,43780,41034.5,FIXTURE:us_mix_gdp_pc_tilt
25-1199,JP,82635,59930.0,FIXTURE:us_mix_gdp_pc_tilt
25-2011,JP,162625,23699.0,FIXTURE:us_mix_gdp_pc_tilt
25-2012,JP,50128,41918.5,FIXTURE:us_mix_gdp_pc_tilt
25-2021,JP,551928,43602.0,FIXTURE:us_mix_gdp_pc_tilt
25-2022,JP,245803,43472.0,FIXTURE:us_mix_gdp_pc_tilt
25-2023,JP,4916,45116.5,FIXTURE:us_mix_gdp_pc_tilt
25-2031,JP,423612,45194.5,FIXTURE:us_mix_gdp_pc_tilt
25-2032,JP,35027,44824.0,FIXTURE:us_mix_gdp_pc_tilt
25-2051,JP,8773,46780.5,FIXTURE:us_mix_gdp_pc_tilt
25-2052,JP,77673,43608.5,FIXTURE:us_mix_gdp_pc_tilt
25-2057,JP,32831,44759.0,FIXTURE:us_mix_gdp_pc_tilt
25-2058,JP,60492,45565.0,FIXTURE:us_mix_gdp_pc_tilt
25-2059,JP,15778,46364.5,FIXTURE:us_mix_gdp_pc_tilt
25-3011,JP,15886,39422.5,FIXTURE:us_mix_gdp_pc_tilt
25-3021,JP,90063,31999.5,FIXTURE:us_mix_gdp_pc_tilt
25-3031,JP,155545,24966.5,FIXTURE:us_mix_gdp_pc_tilt
25-3041,JP,61077,27157.0,FIXTURE:us_mix_gdp_pc_tilt
25-3099,JP,68364,40430.0,FIXTURE:us_mix_gdp_pc_tilt
25-4011,JP,2541,40222.0,FIXTURE:us_mix_gdp_pc_tilt
25-4012,JP,4580,41522.0,FIXTURE:us_mix_gdp_pc_tilt
25-4013,JP,4551,33819.5,FIXTURE:us_mix_gdp_pc_tilt
25-4022,JP,53060,41717.0,FIXTURE:us_mix_gdp_pc_tilt
25-4031,JP,30310,25395.5,FIXTURE:us_mix_gdp_pc_tilt
25-9021,JP,4410,37726.0,FIXTURE:us_mix_gdp_pc_tilt
25-9031,JP,76706,45864.0,FIXTURE:us_mix_gdp_pc_tilt
25-9044,JP,50361,26760.5,FIXTURE:us_mix_gdp_pc_tilt
25-9045,JP,492965,20644.0,FIXTURE:us_mix_gdp_pc_tilt
25-9099,JP,64752,32272.5,FIXTURE:us_mix_gdp_pc_tilt
27-1011,JP,17472,75029.5,FIXTURE:us_mix_gdp_pc_tilt
27-1012,JP,1553,26474.5,FIXTURE:us_mix_gdp_pc_tilt
27-1013,JP,3915,44856.5,FIXTURE:us_mix_gdp_pc_tilt
27-1014,JP,8483,56043.0,FIXTURE:us_mix_gdp_pc_tilt
27-1019,JP,3068,43706.0,FIXTURE:us_mix_gdp_pc_tilt
27-1021,JP,11601,51792.0,FIXTURE:us_mix_gdp_pc_tilt
27-1022,JP,8018,54372.5,FIXTURE:us_mix_gdp_pc_tilt
27-1023,JP,14948,20865.0,FIXTURE:us_mix_gdp_pc_tilt
27-1024,JP,84719,38980.5,FIXTURE:us_mix_gdp_pc_tilt
27-1025,JP,25730,40670.5,FIXTURE:us_mix_gdp_pc_tilt
27-1026,JP,66346,23088.0,FIXTURE:us_mix_gdp_pc_tilt
27-1027,JP,2844,40924.0,FIXTURE:us_mix_gdp_pc_tilt
27-1029,JP,4231,47762.0,FIXTURE:us_mix_gdp_pc_tilt
27-2011,JP,12498,42965.0,FIXTURE:us_mix_gdp_pc_tilt
27-2012,JP,57403,66267.5,FIXTURE:us_mix_gdp_pc_tilt
27-2021,JP,5115,76004.5,FIXTURE:us_mix_gdp_pc_tilt
27-2022,JP,80442,32857.5,FIXTURE:us_mix_gdp_pc_tilt
27-2023,JP,3994,33611.5,FIXTURE:us_mix_gdp_pc_tilt
27-2031,JP,1599,42965.0,FIXTURE:us_mix_gdp_pc_tilt
27-2032,JP,1657,32259.5,FIXTURE:us_mix_gdp_pc_tilt
27-2041,JP,3969,42302.0,FIXTURE:us_mix_gdp_pc_tilt
27-2042,JP,9998,42965.0,FIXTURE:us_mix_gdp_pc_tilt
27-2091,JP,1981,42965.0,FIXTURE:us_mix_gdp_pc_tilt
27-2099,JP,3446,42965.0,FIXTURE:us_mix_gdp_pc_tilt
27-3011,JP,10206,36471.5,FIXTURE:us_mix_gdp_pc_tilt
27-3023,JP,16226,41099.5,FIXTURE:us_mix_gdp_pc_tilt
27-3031,JP,100775,47612.5,FIXTURE:us_mix_gdp_pc_tilt
27-3041,JP,36862,49660.0,FIXTURE:us_mix_gdp_pc_tilt
27-3042,JP,19772,52955.5,FIXTURE:us_mix_gdp_pc_tilt
27-3043,JP,20515,52728.0,FIXTURE:us_mix_gdp_pc_tilt
27-3091,JP,21661,37960.0,FIXTURE:us_mix_gdp_pc_tilt
27-3092,JP,5107,42406.0,FIXTURE:us_mix_gdp_pc_tilt
27-3099,JP,6868,38610.0,FIXTURE:us_mix_gdp_pc_tilt
27-4011,JP,21005,35951.5,FIXTURE:us_mix_gdp_pc_tilt
27-4012,JP,10492,33332.0,FIXTURE:us_mix_gdp_pc_tilt
27-4014,JP,4484,43784.0,FIXTURE:us_mix_gdp_pc_tilt
27-4015,JP,1777,37713.0,FIXTURE:us_mix_gdp_pc_tilt
27-4021,JP,15952,31336.5,FIXTURE:us_mix_gdp_pc_tilt
27-4031,JP,8420,40131.0,FIXTURE:us_mix_gdp_pc_tilt
27-4032,JP,11638,49400.0,FIXTURE:us_mix_gdp_pc_tilt
27-4099,JP,6922,45038.5,FIXTURE:us_mix_gdp_pc_tilt
29-1011,JP,14869,52806.0,FIXTURE:us_mix_gdp_pc_tilt
29-1021,JP,45125,108654.0,FIXTURE:us_mix_gdp_pc_tilt
29-1022,JP,2213,202449.0,FIXTURE:us_mix_gdp_pc_tilt
29-1023,JP,2134,173732.0,FIXTURE:us_mix_gdp_pc_tilt
29-1024,JP,328,93424.5,FIXTURE:us_mix_gdp_pc_tilt
29-1029,JP,1972,116610.0,FIXTURE:us_mix_gdp_pc_tilt
29-1031,JP,27690,42653.0,FIXTURE:us_mix_gdp_pc_tilt
29-1041,JP,16077,81536.0,FIXTURE:us_mix_gdp_pc_tilt
29-1051,JP,129773,81698.5,FIXTURE:us_mix_gdp_pc_tilt
29-1071,JP,55198,77649.0,FIXTURE:us_mix_gdp_pc_tilt
29-1081,JP,3670,102947.0,FIXTURE:us_mix_gdp_pc_tilt
29-1122,JP,53076,58155.5,FIXTURE:us_mix_gdp_pc_tilt
29-1123,JP,93567,60398.0,FIXTURE:us_mix_gdp_pc_tilt
29-1124,JP,6664,61100.0,FIXTURE:us_mix_gdp_pc_tilt
29-1125,JP,7050,35035.0,FIXTURE:us_mix_gdp_pc_tilt
29-1126,JP,55393,44323.5,FIXTURE:us_mix_gdp_pc_tilt
29-1127,JP,61231,55783.0,FIXTURE:us_mix_gdp_pc_tilt
29-1128,JP,2848,35119.5,FIXTURE:us_mix_gdp_pc_tilt
29-1129,JP,5601,42269.5,FIXTURE:us_mix_gdp_pc_tilt
29-1131,JP,32079,71448.0,FIXTURE:us_mix_gdp_pc_tilt
29-1141,JP,1265360,53787.5,FIXTURE:us_mix_gdp_pc_tilt
29-1151,JP,18248,131605.5,FIXTURE:us_mix_gdp_pc_tilt
29-1161,JP,3218,74236.5,FIXTURE:us_mix_gdp_pc_tilt
29-1171,JP,97445,76726.0,FIXTURE:us_mix_gdp_pc_tilt
29-1181,JP,5497,55932.5,FIXTURE:us_mix_gdp_pc_tilt
29-1211,JP,12925,215273.5,FIXTURE:us_mix_gdp_pc_tilt
29-1212,JP,7727,230080.5,FIXTURE:us_mix_gdp_pc_tilt
29-1213,JP,3832,196781.0,FIXTURE:us_mix_gdp_pc_tilt
29-1214,JP,15022,201916.0,FIXTURE:us_mix_gdp_pc_tilt
29-1215,JP,42737,153354.5,FIXTURE:us_mix_gdp_pc_tilt
29-1216,JP,24190,157423.5,FIXTURE:us_mix_gdp_pc_tilt
29-1217,JP,2956,173979.0,FIXTURE:us_mix_gdp_pc_tilt
29-1218,JP,8956,192536.5,FIXTURE:us_mix_gdp_pc_tilt
29-1221,JP,13959,128973.0,FIXTURE:us_mix_gdp_pc_tilt
29-1222,JP,4571,173667.0,FIXTURE:us_mix_gdp_pc_tilt
29-1223,JP,10596,162344.0,FIXTURE:us_mix_gdp_pc_tilt
29-1224,JP,12261,196118.0,FIXTURE:us_mix_gdp_pc_tilt
29-1229,JP,106572,150475.0,FIXTURE:us_mix_gdp_pc_tilt
29-1241,JP,4821,175558.5,FIXTURE:us_mix_gdp_pc_tilt
29-1242,JP,6751,199043.0,FIXTURE:us_mix_gdp_pc_tilt
29-1243,JP,340,188701.5,FIXTURE:us_mix_gdp_pc_tilt
29-1249,JP,12286,193570.0,FIXTURE:us_mix_gdp_pc_tilt
29-1291,JP,3010,46650.5,FIXTURE:us_mix_gdp_pc_tilt
29-1292,JP,86027,52884.0,FIXTURE:us_mix_gdp_pc_tilt
29-1299,JP,10899,73599.5,FIXTURE:us_mix_gdp_pc_tilt
29-2010,JP,132360,36991.5,FIXTURE:us_mix_gdp_pc_tilt
29-2031,JP,23152,40313.0,FIXTURE:us_mix_gdp_pc_tilt
29-2032,JP,32652,52442.0,FIXTURE:us_mix_gdp_pc_tilt
29-2033,JP,7117,55152.5,FIXTURE:us_mix_gdp_pc_tilt
29-2034,JP,89843,43218.5,FIXTURE:us_mix_gdp_pc_tilt
29-2035,JP,15807,50583.0,FIXTURE:us_mix_gdp_pc_tilt
29-2036,JP,997,81087.5,FIXTURE:us_mix_gdp_pc_tilt
29-2042,JP,67015,23848.5,FIXTURE:us_mix_gdp_pc_tilt
29-2043,JP,40072,32175.0,FIXTURE:us_mix_gdp_pc_tilt
29-2051,JP,8973,22204.0,FIXTURE:us_mix_gdp_pc_tilt
29-2052,JP,181292,24680.5,FIXTURE:us_mix_gdp_pc_tilt
29-2053,JP,38785,24700.0,FIXTURE:us_mix_gdp_pc_tilt
29-2055,JP,45283,34833.5,FIXTURE:us_mix_gdp_pc_tilt
29-2056,JP,49273,24862.5,FIXTURE:us_mix_gdp_pc_tilt
29-2057,JP,27279,26728.0,FIXTURE:us_mix_gdp_pc_tilt
29-2061,JP,266248,33702.5,FIXTURE:us_mix_gdp_pc_tilt
29-2072,JP,74974,31401.5,FIXTURE:us_mix_gdp_pc_tilt
29-2081,JP,30422,27989.0,FIXTURE:us_mix_gdp_pc_tilt
29-2091,JP,4322,51883.0,FIXTURE:us_mix_gdp_pc_tilt
29-2092,JP,4480,38974.0,FIXTURE:us_mix_gdp_pc_tilt
29-2099,JP,58449,31999.5,FIXTURE:us_mix_gdp_pc_tilt
29-9021,JP,15736,39916.5,FIXTURE:us_mix_gdp_pc_tilt
29-9091,JP,10824,35522.5,FIXTURE:us_mix_gdp_pc_tilt
29-9092,JP,1138,56316.0,FIXTURE:us_mix_gdp_pc_tilt
29-9093,JP,7162,38460.5,FIXTURE:us_mix_gdp_pc_tilt
29-9099,JP,18311,42172.0,FIXTURE:us_mix_gdp_pc_tilt
31-1120,JP,1655769,19019.0,FIXTURE:us_mix_gdp_pc_tilt
31-1131,JP,646686,21612.5,FIXTURE:us_mix_gdp_pc_tilt
31-1132,JP,22211,21736.0,FIXTURE:us_mix_gdp_pc_tilt
31-1133,JP,19251,22516.0,FIXTURE:us_mix_gdp_pc_tilt
31-2011,JP,20647,41314.0,FIXTURE:us_mix_gdp_pc_tilt
31-2012,JP,1658,25499.5,FIXTURE:us_mix_gdp_pc_tilt
31-2021,JP,46066,39481.0,FIXTURE:us_mix_gdp_pc_tilt
31-2022,JP,20849,19740.5,FIXTURE:us_mix_gdp_pc_tilt
31-9011,JP,39854,32019.0,FIXTURE:us_mix_gdp_pc_tilt
31-9091,JP,170752,27631.5,FIXTURE:us_mix_gdp_pc_tilt
31-9092,JP,357941,24823.5,FIXTURE:us_mix_gdp_pc_tilt
31-9093,JP,30086,27573.0,FIXTURE:us_mix_gdp_pc_tilt
31-9094,JP,27459,22243.0,FIXTURE:us_mix_gdp_pc_tilt
31-9095,JP,21425,22464.0,FIXTURE:us_mix_gdp_pc_tilt
31-9096,JP,48677,20657.0,FIXTURE:us_mix_gdp_pc_tilt
31-9097,JP,65292,24992.5,FIXTURE:us_mix_gdp_pc_tilt
31-9099,JP,53320,26448.5,FIXTURE:us_mix_gdp_pc_tilt
33-1011,JP,26791,45337.5,FIXTURE:us_mix_gdp_pc_tilt
33-1012,JP,63069,64194.0,FIXTURE:us_mix_gdp_pc_tilt
33-1021,JP,39785,54125.5,FIXTURE:us_mix_gdp_pc_tilt
33-1091,JP,27273,35802.0,FIXTURE:us_mix_gdp_pc_tilt
33-1099,JP,11696,41541.5,FIXTURE:us_mix_gdp_pc_tilt
33-2011,JP,156066,35938.5,FIXTURE:us_mix_gdp_pc_tilt
33-2021,JP,7181,45292.0,FIXTURE:us_mix_gdp_pc_tilt
33-2022,JP,1362,35321.0,FIXTURE:us_mix_gdp_pc_tilt
33-3011,JP,8076,34021.0,FIXTURE:us_mix_gdp_pc_tilt
33-3012,JP,193096,34723.0,FIXTURE:us_mix_gdp_pc_tilt
33-3021,JP,53065,58740.5,FIXTURE:us_mix_gdp_pc_tilt
33-3031,JP,3310,37823.5,FIXTURE:us_mix_gdp_pc_tilt
33-3041,JP,3664,29932.5,FIXTURE:us_mix_gdp_pc_tilt
33-3051,JP,327260,45987.5,FIXTURE:us_mix_gdp_pc_tilt
33-3052,JP,1766,45220.5,FIXTURE:us_mix_gdp_pc_tilt
33-9011,JP,5705,27703.0,FIXTURE:us_mix_gdp_pc_tilt
33-9021,JP,14195,39630.5,FIXTURE:us_mix_gdp_pc_tilt
33-9031,JP,4520,24752.0,FIXTURE:us_mix_gdp_pc_tilt
33-9032,JP,519924,23289.5,FIXTURE:us_mix_gdp_pc_tilt
33-9091,JP,40670,23185.5,FIXTURE:us_mix_gdp_pc_tilt
33-9092,JP,56227,17758.0,FIXTURE:us_mix_gdp_pc_tilt
33-9093,JP,23766,30147.0,FIXTURE:us_mix_gdp_pc_tilt
33-9094,JP,27204,19643.0,FIXTURE:us_mix_gdp_pc_tilt
33-9099,JP,49238,27404.0,FIXTURE:us_mix_gdp_pc_tilt
35-1011,JP,75629,36998.0,FIXTURE:us_mix_gdp_pc_tilt
35-1012,JP,606269,25447.5,FIXTURE:us_mix_gdp_pc_tilt
35-2011,JP,447524,16568.5,FIXTURE:us_mix_gdp_pc_tilt
35-2012,JP,228886,20488.0,FIXTURE:us_mix_gdp_pc_tilt
35-2013,JP,256,28119.0,FIXTURE:us_mix_gdp_pc_tilt
35-2014,JP,695560,20559.5,FIXTURE:us_mix_gdp_pc_tilt
35-2015,JP,72710,18271.5,FIXTURE:us_mix_gdp_pc_tilt
35-2019,JP,10586,21703.5,FIXTURE:us_mix_gdp_pc_tilt
35-2021,JP,456391,18726.5,FIXTURE:us_mix_gdp_pc_tilt
35-3011,JP,282760,19721.0,FIXTURE:us_mix_gdp_pc_tilt
35-3023,JP,1803262,16939.0,FIXTURE:us_mix_gdp_pc_tilt
35-3031,JP,1051054,18856.5,FIXTURE:us_mix_gdp_pc_tilt
35-3041,JP,141593,19175.0,FIXTURE:us_mix_gdp_pc_tilt
35-9011,JP,196324,17998.5,FIXTURE:us_mix_gdp_pc_tilt
35-9021,JP,219669,17777.5,FIXTURE:us_mix_gdp_pc_tilt
35-9031,JP,189169,16900.0,FIXTURE:us_mix_gdp_pc_tilt
35-9099,JP,48497,18694.0,FIXTURE:us_mix_gdp_pc_tilt
37-1011,JP,89513,29315.0,FIXTURE:us_mix_gdp_pc_tilt
37-1012,JP,67805,34625.5,FIXTURE:us_mix_gdp_pc_tilt
37-2011,JP,1186600,20709.0,FIXTURE:us_mix_gdp_pc_tilt
37-2012,JP,421481,19227.0,FIXTURE:us_mix_gdp_pc_tilt
37-2019,JP,10108,25044.5,FIXTURE:us_mix_gdp_pc_tilt
37-2021,JP,49738,26416.0,FIXTURE:us_mix_gdp_pc_tilt
37-3011,JP,519954,22906.0,FIXTURE:us_mix_gdp_pc_tilt
37-3012,JP,15043,26325.0,FIXTURE:us_mix_gdp_pc_tilt
37-3013,JP,24423,30842.5,FIXTURE:us_mix_gdp_pc_tilt
37-3019,JP,9188,25428.0,FIXTURE:us_mix_gdp_pc_tilt
39-1013,JP,9596,34183.5,FIXTURE:us_mix_gdp_pc_tilt
39-1014,JP,32884,30634.5,FIXTURE:us_mix_gdp_pc_tilt
39-1022,JP,49691,29724.5,FIXTURE:us_mix_gdp_pc_tilt
39-2011,JP,7791,24849.5,FIXTURE:us_mix_gdp_pc_tilt
39-2021,JP,110998,19188.0,FIXTURE:us_mix_gdp_pc_tilt
39-3011,JP,31822,18824.0,FIXTURE:us_mix_gdp_pc_tilt
39-3012,JP,3610,18921.5,FIXTURE:us_mix_gdp_pc_tilt
39-3019,JP,5322,20663.5,FIXTURE:us_mix_gdp_pc_tilt
39-3021,JP,797,21430.5,FIXTURE:us_mix_gdp_pc_tilt
39-3031,JP,27036,17153.5,FIXTURE:us_mix_gdp_pc_tilt
39-3091,JP,128946,16971.5,FIXTURE:us_mix_gdp_pc_tilt
39-3092,JP,1662,35483.5,FIXTURE:us_mix_gdp_pc_tilt
39-3093,JP,4756,19643.0,FIXTURE:us_mix_gdp_pc_tilt
39-3099,JP,2110,19292.0,FIXTURE:us_mix_gdp_pc_tilt
39-4011,JP,2002,33286.5,FIXTURE:us_mix_gdp_pc_tilt
39-4012,JP,1003,25779.0,FIXTURE:us_mix_gdp_pc_tilt
39-4021,JP,15980,20559.5,FIXTURE:us_mix_gdp_pc_tilt
39-4031,JP,12148,36634.0,FIXTURE:us_mix_gdp_pc_tilt
39-5011,JP,6350,23205.0,FIXTURE:us_mix_gdp_pc_tilt
39-5012,JP,140656,23393.5,FIXTURE:us_mix_gdp_pc_tilt
39-5091,JP,964,80847.0,FIXTURE:us_mix_gdp_pc_tilt
39-5092,JP,59286,19812.0,FIXTURE:us_mix_gdp_pc_tilt
39-5093,JP,4702,16354.0,FIXTURE:us_mix_gdp_pc_tilt
39-5094,JP,24877,27105.0,FIXTURE:us_mix_gdp_pc_tilt
39-6011,JP,10097,19526.0,FIXTURE:us_mix_gdp_pc_tilt
39-6012,JP,16506,24388.0,FIXTURE:us_mix_gdp_pc_tilt
39-7010,JP,15237,21580.0,FIXTURE:us_mix_gdp_pc_tilt
39-9011,JP,215682,17992.0,FIXTURE:us_mix_gdp_pc_tilt
39-9031,JP,108992,29815.5,FIXTURE:us_mix_gdp_pc_tilt
39-9032,JP,129856,20813.0,FIXTURE:us_mix_gdp_pc_tilt
39-9041,JP,45495,22717.5,FIXTURE:us_mix_gdp_pc_tilt
39-9099,JP,35427,20013.5,FIXTURE:us_mix_gdp_pc_tilt
41-1011,JP,562301,30478.5,FIXTURE:us_mix_gdp_pc_tilt
41-1012,JP,119970,60008.0,FIXTURE:us_mix_gdp_pc_tilt
41-2011,JP,1631935,17400.5,FIXTURE:us_mix_gdp_pc_tilt
41-2012,JP,8435,18934.5,FIXTURE:us_mix_gdp_pc_tilt
41-2021,JP,182778,23510.5,FIXTURE:us_mix_gdp_pc_tilt
41-2022,JP,130402,23998.0,FIXTURE:us_mix_gdp_pc_tilt
41-2031,JP,1816606,20748.0,FIXTURE:us_mix_gdp_pc_tilt
41-3011,JP,47541,43251.0,FIXTURE:us_mix_gdp_pc_tilt
41-3021,JP,207852,45071.0,FIXTURE:us_mix_gdp_pc_tilt
41-3031,JP,209952,60619.0,FIXTURE:us_mix_gdp_pc_tilt
41-3041,JP,18292,30277.0,FIXTURE:us_mix_gdp_pc_tilt
